tx_hash,block,from,to,value
0xfe5e4b976768d2ec3d58514cda1c8f882d8ab9a5355921ffa2fe38861feffd91,22766630,0x8228ea7a4c5c3eefd9e794b19abc9abfb051c4b1,0x22d7dfeea6aa75c4a9c5fba0c6a4387b634ab035,0.01
0x4bda4943d1802338a45cfde6477c7d331114f7d942eaf9005a81837690753904,22766630,0x1f53adb065cd2a39e59147e7df9d6c2ba2447c29,0x3f67fed58b12549dea05b9426a47d7bc4de91469,0.01
0x3fd62b70173c421c549ffc9d36e7c73e98c74f046fb1cea9a9246e8be4bf03df,22766630,0x41b2406e06e96e335575d586d408645c707e75f2,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0xa5dbf0717bf4768ea776b15537574b9fd98b2cc0dd6d6dc93f7e5dec996bf333,22766630,0xbb12be2a2288fc56157a0e32bcb9b33be584070c,0x16ed04dd8f777ade14cb560a487a2cf88f33230d,0.01
0x4a624f81d7747016ff968df0eb21446988406a98c7182a40cac556776e1da3cf,22766630,0x75ad85ff961275e4f65c4bce8fc469d1872f4a53,0x03dff51356736dcad0b96abc2596dc03ddfaa668,0.01
0xb789b5a4b8f97921646ea361b86965ea25988d4385ea991283bc03f5f1e45f30,22766630,0x72739aa9eaa808ecef92b100a734af9c66c5d612,0x40142430bb8f266bf136ab2691a6fe27280e587e,0.01
0x373ce941c6e735f19c5fa121a9164c27dbab686e9356f394aa7041e20f8e5944,22766630,0x0c10a2106f44f6c2041aa17846dbadc87f2b2be8,0xd6887a1bf1b77d6b1464739f0023a65b072e0036,0.01
0xa76c9dc26cf64afba9f868de6a6169ef373b5b7960420708e474228ebafb1f86,22766630,0xbd685858d352d745e73fddfcca371aa0d69d6a75,0x9dde4667bd32a753813785c4f436f2a69d8bdf4e,0.01
0x2c717320d09d90d61244cdcb1735eb97df4126828c5fd6becd2cbdec138212a2,22766630,0xc2640ca17994f53550b1aa5247960525bbed7b86,0x3f2516dd6be343cf15d8542c72731a5e57cbda69,0.01
0x9975792e0806a0f4789712141659c13a2be3ea7fd58269c1727bbfedf0cf1a7d,22766630,0x71249752d24165dbd90f77e42d55da9de4d7d515,0xd7ee12d02457e9ff8cc956badb0ca0c3dd8dbd7e,0.01
0xc8e8328e1e6a6dad14256992dc2e804da4d85dd627afcc25fce83d0a82b030e0,22766630,0x63afb5576330bbb12b6380c23de3b6e873e5824a,0x9dde4667bd32a753813785c4f436f2a69d8bdf4e,0.01
0xeeef1f621d574a05105cfae226a1d9394f6a694c98d9bd0746eb0e6f8050a0e8,22766630,0xa65f1c20ee790980c1ad70f0694801fe2ced6968,0x4dc1a20110644b9d8c0a8b8a71579c68fcb9114d,0.01
0x166aecbfb7970d3c4ec73af976237c696485a58b0750e62a4d0b8d2233b5be8c,22766630,0x5cfd1a00e48ad47fba0ed49d1deb8d064f8f2bbb,0xd0bbe851ea4ff69ea3e71573fe7e0b8586d44519,0.01
0xeb4414e73d39073de28c57cb2173c2efaab4e1ea0d3301e3a2aa7ff881d9828b,22766630,0x6230c5f9767c958c81d8b2967bdc5fe157d1eedc,0x0919ff54a26724b5243be31d1dcb2aff85d7a013,0.01
0x9662b87eb79ffadbfa881b2e762cc93649314d74ce89073cc87b4b779a666d76,22766630,0x2f99bef3207fd57a02bf95423f0b868ce89c521a,0x584988c861cfab401dae199ffe6deb4d2cfc718d,0.01
0xa61ccf1f53b8f0e0d3e420e891b1d98c2f86c8344aec694d0647ce821f59f6fc,22766630,0xafc12218987c63c28c0deab916b67a7b827c2935,0xe2b25f242631d1c510668f2f31b887a78f506871,0.01
0x4b7f6efbe20753e7bd430edd4c7983ece226ffb9630287fede4b70f057b2c9f3,22766630,0x751bffe20b17df9ef219890a1e58b3f424431a64,0xdf49b004d285e535bb4445e7c8d2fc19a1f1f7e8,0.01
0x860edb2aff73b627ebba68fe8c4fb64335784fbe9cd5b7ee25714e1f5ec84fec,22766630,0x2ac2fad58588e00485f9470ee239d79fac8a7744,0x0a7245fa92fc46caec9875cba186486e536cc901,0.01
0x5ec3ab07b49b2db94fa9c684d28ef696f83266d6f54f5d4cbd591b9859720cf3,22766630,0xb592bb2b9ae1d7f1bd73472ec488a42abc0c7797,0xe025acb0a4ec8b24fad88a89af6bb080f020c2f2,0.01
0xf51fc8d4372cf079e452c20a9eb53412f2b9daa5a3d502721cb6521576557710,22766630,0xcd48182abd690871e04b410f43700f0c06011c66,0x224fdd4c9b9e7c7c0ce956799626fb65b469c25b,0.01
0xb0030f29ab975ed0d8b53c22d87611c4fb782d6547e229e8860e263f7f86ee32,22766630,0x715860ae134dcf998204f124e5569e15e30eb2d7,0xc9eff593a3309443123f102c3a6497e115a4150d,0.01
0xa7fadf48ede0954343a6846dd52449c6c0b3318a2d64abcc825d0f076206c870,22766630,0x271ea5f430d37bdd58868621e3478a14e4ab089b,0x57b3d6b3281a2a0aa94c63be9cb966a5b3307db5,0.01
0x17a7355dcb05edfda661a07ecf4dc5ec3a2080e449d4e4c52d4aa044b3a2cbb9,22766630,0x26a1966d4cd59bfc59808f689bb8c390094d1931,0x224fdd4c9b9e7c7c0ce956799626fb65b469c25b,0.01
0xc602762e25ceae580ea6486ee51a7f745369b178c13fdae0d5910111695cc6ef,22766630,0x327018969fec6228851d9d4bb3648355e1a05e91,0x39a23f8382ca3bb8c1f77f55586ab154372df4a3,0.01
0x3da308f2f593156c88d936eb604663f6a7f5d37ad0335d0ac3b232240481c0ad,22766630,0x5843bf3bf0603d834a80ef26d88f15b9d74c30fb,0x7eb96827f019e6b325b9094380700e490a7cd1ce,0.01
0x0baa490c819c06bb1253e1101660fecccec059dc6d2e1e2f8c3c0ed0999b7d49,22766630,0xd8f850ac6c4796974838ab797b45ce66f6210f19,0x7c1b802594010c7a8793fa39f581d1519674429d,0.01
0x0f5b48f13fc05deec9895a7f8039b37ce0418c841b194896810c2a8b95444a83,22766630,0x7a1de4025dc07de6f043a7cc11bbac6b44ee165c,0x964e9ce0ae74dbe049a9f222286736cab3a926e0,0.01
0x606b5b34d8ad6999c562bd71e21849f3615f4c963f41ee295255e177e0b50ba2,22766630,0xa4a119a82ef8b8ac8a2b4359d7b8fc3a49a7d364,0x1ccb910c36cd18e94c8390b5c2337bc175f77d14,0.01
0x26b515ee58ba5a9d8fdfabfaec59f72d147e9a006afe06af16b28304795381b6,22766630,0x8f8ab56fea385e1b829fae434563f28cb8c37a23,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0x6f2f219c546cf707877cf289c034c66794ce65fb6fed5b95307dd5a9c1beed31,22766630,0x42a33bc1e45e44aeacdc6be3a19f2668b6a5102b,0x522aa13e203580a68e728d07da23c2562d4841b4,0.01
0xc628a6902938043cb9c381f253613dd65821bf21d7953d0759e7e629abdab49f,22766630,0x31d6f1c96ecfb1840d5f42aa759e7f336f117e9b,0x9dde4667bd32a753813785c4f436f2a69d8bdf4e,0.01
0x3e1431422fe9505817d4f57714031c5b1f1730b09e1d321567430cc5e5727c3c,22766630,0x34260a75edf1d5a4b16e6a0e941a0b592c939e1e,0x047a7c781b332f005cfe7aeecaaf0a3282680fd0,0.01
0x7d4dcced280f6bb4b04e22b4dd52dd90d8b4c4cbd58d5b32bddf9ee4044a44cf,22766630,0x39c282c7c1dc098815aa9f74a5a66d0b56d30713,0x60729b0a5fbb04b4dbb53833ea89cf98125b4317,0.01
0xddaf4b38725e3ae9e652049c0d792ce535d897c993db998740186af683db8240,22766630,0xf8bb592675ed340aa8d76d865a14b4cdecba01ff,0x97280d7c692d725013ff9ebaaf7d31eb1bf2a3c7,0.01
0x17481e307583b92d40ee4e9195d3f0ad2ace90d0e920b3b09a728bc0d45b9342,22766630,0x634ac87a505d071c85729ddc282defe6e5cb261f,0xe582ea8ca62b55821452c3bb2d730139861e17a4,0.01
0xbf658de2052b9c1c67a26320bcc0ae0193ca72df70d2b65d7eb5ff8ee2900743,22766630,0xff953560f3ac021167fd73b10fae7f7963a90528,0xfbbea236d5b45c187c6e05011bd542c28a5e12ca,0.01
0x237e867df4afe8643703900dc56306b2dd5a27af67384cf2ab6426403f5da132,22766630,0x7ad56d972464b404ca024620b3bde788d0f6e1f8,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0x8edf8195458b269061d7388eb3af42ad69844bed21d189100e4ae5d5f55edefe,22766630,0x5d55e9709649de91c1249bfd60ea63ef5d24ef2a,0xa1330a02ca27243f41a7b0eab99596df7341731a,0.01
0x9a9bc8aa75917285174b54b34c4fdc782fab7796da7d6f80eb85ae243f96b333,22766630,0xd340cca7b3861960938367be751cc045033bac4e,0xe5cbea4af59a1dae53f249348bd238dc14f1108c,0.01
0xa9b5c5f4945c75db7f281707c89b927d701f2b2fcf18d190c6d5b01f433e1b45,22766630,0xbe723a40adc753e43791f8558bb415366abddfeb,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0xc3dfa8f0cc1035a8c308fbc0c26472b28b8d47b00afedd14915ad120f7ecc8a5,22766630,0xb858e0b22e36f424b3abbe544fd30caaf8de6735,0xb43ecf8338b14c0194a6dc06e9a45d0116218733,0.01
0x6d5154014b8daf3786cbf84e1d3c6c2aaef0e4230fb678008e620782e08314b3,22766630,0x4dbe39d577ca409271320fb3d683b766dc224451,0x54ff8ba868bad5bd0fef075feced7c6918921989,0.01
0x9f6211485c39a91f29a4b7623511aee8fec742cb60e04bbf384ac3af70853304,22766630,0x38d2f290a75318d754587756ad282b08dcd4d057,0xa5b2e234c52430223a4df936783a629ed117f720,0.01
0x020c5cdb0aaecbf64c27ea28b9292df05384ccceacad855ddbb61c11c89d4c53,22766630,0x0397d1a2b526a563bd78d4fb0bc112b41148c657,0xa5bf000e9089b3d100af123d9d551c879bab33c2,0.01
0x94893ea5201fb0cde93a4263f35d3ca2ecf7a2b26c1f5ae544f7a0905ac25ddd,22766630,0x029324b5f4a385231e0b62d568d1ef84f241efef,0x814294d9d6ad17d986cfe2ede5e04be033c71ce2,0.01
0x045dd6cde65271649219bcffe6ea3e5ca606f3faea5a57756d73a309b58cafae,22766630,0x0f71cc076402bd7212ee709d23b91235940b1668,0xb4b6abdc49d17c5bed0851aab860dd2b2b64ff01,0.01
0x7569fb51745232a68355d09cb2346b01f99cdb577e3dd5e7b6ed3b0de104c283,22766630,0x46f15d78675c78eed54b58ad00825bb6427967d9,0x36dc7fc0017bb4935756545c3304fa19006f86d8,0.01
0x7ddb0e74afd221c976d60ac98e45b462137bf56210d701d38e7dbbf4a78ac9e1,22766630,0xd6f0f705f4aafa65cf40531c0d51f0ff8d165a99,0x80787af194c33b74a811f5e5c549316269d7ee1a,100.0
0xfee667cdea928e9a674cb61148488fd8f1ee5a8301b73340d7699631b44698a1,22766630,0x187fe1a8b76c60b85c00a2819152ff00ff642386,0x80787af194c33b74a811f5e5c549316269d7ee1a,46069.935761
0xb1918b31bbce3dfcebd9e637a8f531a18f2526aee72955dbc125fb0155b10c80,22766630,0xf267e8e86736067d9602a321eaa2fc6d2047ff8c,0x80787af194c33b74a811f5e5c549316269d7ee1a,5000.0
0x4ac1e9c83022014864eada81d8150c60e746436136532605c67a3a0d66a0db1e,22766630,0x41971031f6afeff67651ba1e4f1016d5ef108865,0x80787af194c33b74a811f5e5c549316269d7ee1a,3170.0
0x696d8b25876500ac92fe433f35981216756426e9d74c2c0f4e6603f41a65ca56,22766630,0xf60ba454a5906478dd592f81d936a8bc670bb496,0x80787af194c33b74a811f5e5c549316269d7ee1a,3601.0
0x785b91cb651d28d2681c52be2fb93e0cfd13da8defd792336342a91719a6c1e6,22766630,0xf8bb5b01feaf569b3b9fa0b1887de75d9e7a01ff,0x80787af194c33b74a811f5e5c549316269d7ee1a,31000.0
0x8cc53ee1fa491f56920fc2d8e1760a20695ba2b8ec4840c95fe3442b10e5bc49,22766630,0xacb5df98948c18f864f1d538514626b5372e646e,0x80787af194c33b74a811f5e5c549316269d7ee1a,1000.0
0xe821e44189b9c0a1a5eba12672e3b71741c8c3ec452f986302a915373fba9aeb,22766630,0xe5c69ffdbd275b53684e06b44ab5abb2bae9c233,0x80787af194c33b74a811f5e5c549316269d7ee1a,300.0
0xb01137dc8f2862a38e198c313ed30a437f6b3a9f7b1b5042de4892c8370fb633,22766630,0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0x82a634d60a7487954528fe38085d706e779c7d93,7154.809195
0x538385c10d5e708ff0085016e0b524d25cd589eda273a8f7ccd8059c6fd258d9,22766631,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xd1047c8f41bb4f71964953711f16fc676f25ce10,58.889735
0x8e543ba94248e8e66034d2641ed680d00b8df6d65cc61b2624c5d63f386091d3,22766631,0xac8ba9d6fa2f9ff7c712bef5670cb0f7e4177965,0x8fea0700fe1ffa3922a0837bc9770d50ed353435,725.194108
0xed39dd325acb6a5223d4fc99afbd41fc4c289eda0cbdb9061109c140838a667b,22766631,0x1ca5aa5b1dd8d948bb0971a5fb1762fe172e0040,0x47f5542944a136fdb620b521b48b8ede56f0453d,597.0
0x14d974873b1767c57d19ae3e12fd42942b9f466da81cf5a382029c39f0e6d32f,22766631,0x4c96779f5b1365e5649aad68a3e62fc0b4838fcc,0xf47d2804117b0da4870c020287a292ef0827df37,43.885128
0x14d974873b1767c57d19ae3e12fd42942b9f466da81cf5a382029c39f0e6d32f,22766631,0x4c96779f5b1365e5649aad68a3e62fc0b4838fcc,0x01b156a625d89a7dcd6769c04febd768b0b0728e,18.161592
0x14d974873b1767c57d19ae3e12fd42942b9f466da81cf5a382029c39f0e6d32f,22766631,0x4c96779f5b1365e5649aad68a3e62fc0b4838fcc,0x181ef113d4585c815f734e788043f3a748c7681e,2.58528
0xcffcd3100e40a9b08eeeb9f0adff09fadbbc8ad75059d0c4077462d2449ab17f,22766631,0xcb1421ec9a61a7f20a3c41f9966b838ab0d266f2,0x347dc6261be1d26b68d16219f9ee737ac2790cb7,6423.0
0x640262850bd026375360a13271a7b2ee3521ec06bade81c385fd1c86fcc9ab60,22766631,0x63c79fccd0a21e4a4d87056a0efe3b85d8c373d4,0x7f9d1e322c0eca36a753877136e776b562fee996,156.65
0xeedb39e69e381bb3232b06520cdfbad0b054f679e45384b4ea9ba67d3565ef67,22766631,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x2968a14f043357c9b73ec3075d63f06666ef202c,34.143497
0x01eb46a607344be2f0cb53224930c79839df842de2197bde78c2c208ff522828,22766631,0x41e6a4ed2bd8d42fc553eec9a964cdd7a1d3cc12,0xa3d6e7a4e14b7226c6494dc4490075d34e5fa521,43.27
0x12bd420bbf337dd3a9fd937d69546176db64e315212c855708135761d69d7fdd,22766631,0xba7141e20758f6c7b92d21027ce410dc05f18f70,0x7f7b37e5f83d8f8618eb362b5a670e2793179d09,4925.0
0x698fba314aee60bb6fc7c75f654cdba177269a5368d231f7f314c7d772457055,22766631,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xf9a204d3f36e785ee59278ed01f345c38babd6e8,6000.0
0xf2f734b73e82500b9bf4099e3415212fa5a6e15370effcafbe8d478f248da0fb,22766631,0x78289c4bf29bf1e355c026efc998683172907e5f,0xe0b0503fd39ef313c2a9f13324a42b4799be5840,30000.0
0x2bfbbb9f51be3e8764d94a3c0584b582fc894d7da8ad36709bff52d356c093dd,22766631,0x224fdd4c9b9e7c7c0ce956799626fb65b469c25b,0x4dac0faaa217987c6a291d55db505d083924138c,5.998479
0xee26b1637dbd0b00f03a082bddff7b0e13880bc22b54429e1f95f0075ee6cc4c,22766631,0x21e144aaa19ad30739c6f063232b1e7000b0f6ba,0x0c3971a66f4a96da628bfd602e51fe9a6039b2ef,37322.0
0x23119efd92d155e1626a406d4770e1954be4e3d7d2e4dee927fd566c6b9c776e,22766631,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xe515adaa24c6c0db2830815e21e4220d9737c378,48.8
0x5d273bf6ab48d7ee4f2cb5459b1c946c32566607c5f4377f4d51df5cece50b21,22766631,0x7b0182df45d750b00d2aab4988999a9cbeed1978,0xd4f2a835c5f58092a97f31beacf4bcf51427b2f5,82.004581
0x2d796e4a8051af88f007582eb8df4e2d8e7c3cec5723029433cc04d62b602cf4,22766631,0x372b69b462135072f658569fb98821d1d0533f45,0x74de5d4fcbf63e00296fd95d33236b9794016631,3.0
0x2d796e4a8051af88f007582eb8df4e2d8e7c3cec5723029433cc04d62b602cf4,22766631,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x06da0fd433c1a5d7a4faa01111c044910a184553,3.0
0xd724a503ddf67bde027d9e8910abfe726edf6ded0056aafebe572276684d004e,22766631,0xd6ad923b3aa2256cf275d95464e9ab5f5cbea93d,0xd4e94e5b51d53780e2e60d425ca1e7cb1119bd4f,10000.0
0x4c7a18c4f3fe91ca0d358a8cfac73f40018f05010932b6f0807209cb0bcd88d1,22766631,0x89a777753f2b51ef82f8d44aa5459dda32acbe45,0x6ed118fc73ec9aae7fdebc1eeb4571ae193b9b50,0.001488
0x421461af7a068f8ddbf9c072e5d5b18f632b6b69b2d6251fac141037e97b6624,22766631,0x43d210f15e720713493439eec5f1222687c14cc4,0x33b042efb11e31a9fc08a742a2e0c3c36c7fafc6,0.0065
0x10f4583920d5c45e1597f723211750e6fc4432830bb1fd1d0114e8c96c986fc3,22766631,0x6ec28652dd215a11510550c89d743438fdd22406,0x13d3f30fae4c5efe916e548176ef0976cdbad84a,298.8
0xc1d06d1ce9628f9554211e0958011c6dd09cdd070d1e84be49b956948358757a,22766631,0x82b3e30d22ac5a9002e9f30f15429e9617f06ee6,0x32f7f8f4b0e28e89efd85bcede66efbb539b4552,136000.0
0xb61b654daa1f51152ec7998dea7a55f5b22a274badb1e684bee4e00256ec04e5,22766631,0xeeb5f2460828d1160f55f656a288896cfb562e4d,0x0389e34b9dbb3acd9baed47d24c8701fcf2934d6,500.0
0x5154695709567d1e415dfd707745b4940e9f065280a13f723e81695c740f8def,22766631,0x3a7f66b84d042ff2df05da4187c66e505a9ad163,0xd00f24b816a7e186634b293664a06fdfd2106023,669.11
0x32b738fdd6393217147c1015b11b24841897779890aea605b18211b5ff2df6ab,22766631,0x5fff59262b1058bf84e9cead426313686b2715dc,0x1a49d6f5b898ee56ed9906d548b7c29a13ba1827,50000.0
0x5add931b0c24a13fe41fdbe00d45d04d33b2413b57bd089b02472436d91d7d01,22766631,0x593f10e84bba48e4148cd3cd30f63b2d63bb0c68,0xf9d2f84bf33c1c80d9169ef2ac9e47802507b678,2400.0
0x7d4a752fd459753ce304f3664b7525ae576f2617fb19f805d8c6e3c75c2ef04b,22766631,0xeb026f29f3e639edb13208c9a0460428ef3ef644,0x44c93d1f08ce70f216a289e6d79d2b8f67b1adad,150.62
0x6c4237ef71b7e52aba6f0a1b3e6be5d84ddc91256d543f173b4e414d2a505698,22766631,0xd59e899e4022eef63c94d0bbe7ff019c8cc62459,0x950ebb9020e8704d1ea1982390d6deea42e33e04,180.0
0xcb394e4f5954485d1976a918c1d08e8f7b5f8f5728e9c4970393ad84948e5476,22766631,0xa2040677cd47dab641b4a230fc3ce06a2bdcc272,0x6c56cf9908eb52268b02c6fba47a78c56f515f28,1.0
0xf08d0c0bf7ab925ac2f86ec2603808545e90d1a4108497b4ea30b106b6c7cc9d,22766631,0x7751443c7d7a932c737644f7e7eba6eb6a78d030,0x2b47a3b698ca05cbc8d0c84defd3b271fad2f65b,405.0
0x041e57be16ec43f1df29bce4ee05355a385ae091217eb1270e7b137c9ede3933,22766631,0xee2a8c776cc5c9e2c0dc324a4d596e46604f41aa,0x6dc9f2d95510de7a25c1d1671ab675e5b16dc34b,286.823
0xe0b129d105c9a117cd1b2efc60360ceb51eaff2bbce6c7d84be5d56225a33794,22766631,0xbd36388bb362d2423f5a9fde6c7e5f0b9289f09c,0xf2d01996d674359b4e282f24ab881406289841f8,2028.473284
0x5332161fbb29e89fe62b8edae2530737dc983bf34807a15a8b85c7754c041d45,22766631,0xfb19ffd1ff9316b7f5bba076ef4b78e4bbedf4e1,0x682b0f552a6903683a7973629b68c5c110669988,95.914094
0xf0e51d8b0540efe628901adb809901a3285c8cb4c78f202c1553cb58f2a1a1f2,22766631,0x6fb85bedb5a8230961ba135f7115a5d6301bb79c,0x02358b7531edb1fa6921e5715319c1c22b39f5a9,0.01
0x7b7699973bfc493c849f6e8f629b1aad298620e05aa556a7fd46b9f77d8edfcf,22766631,0x8c2c2fcd93f3460bc7a597a8090796dae772af53,0x48eef318da4eacce7feebf603d053b6fabbd9996,0.01
0x46cb5f3be6785bd9a8ac13c5295a1dc9ecfb492ea5a4e97ed4e58b7a391f79f8,22766631,0x5be58d2cfb88af7474a46f5e6cdc3dc7c79715bd,0xfde841f12face364f50dd50531467451dad58061,0.01
0x874801a42b580ff4b72b999b7915a3fb74b893a5a05ad197d532fe8cd46bf62b,22766631,0x1518726b35623371cdc37ee74bd43c3e810c2843,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0x911effe0c7a8a8b0efb9f963b2ed1bd62ed482096f5f1785840cb338b0338843,22766631,0x530c81357e49749f0b7fce380398a54252f261a1,0x1a2b8e63cd4fd7e84ec8d1e6a116d61bc1164951,0.01
0x6d65e3af70b872e602b17be774a0b0c45d51a53fb8e2a686fa5ba0538a3040b7,22766631,0xef9c83a6471e2ae74738bb790307b8832d8baef5,0x0de2c41dcb186b2288ee1f4290e2ef2cc7b72dc1,0.01
0x410908fbc01e4b17e34fe3e6bb9ad83e5cb9380466df6926d1c736c731330855,22766631,0xbf285e7022744175f3ac4d0811c641a30e689e21,0xbcc58dca347dea19a36b43c21c959e8c8abcf040,0.01
0x605d64a4d3dcace2f7fa72383ebce95dc4741ec4c29b55a958c35a06b551b427,22766631,0x05a6f89eeda781c99eaa72bff471548c4ed9d5ce,0x1b7bd13d115f6ded2cfd844934311e9afbd3fc0d,0.01
0x64d3d8c6f2c411930f647304c0e49d1600b0fcc76a5c2e4d98eacf34334382a8,22766631,0x24ac188bcf7fa1ca4d4584c489322d7186d9e336,0x54ff8ba868bad5bd0fef075feced7c6918921989,0.01
0xd866fa51da0b43ed8b7c7381cd4588b4647c153d706d5205d911dbebf71351c7,22766631,0xde02d9e0c8f13a15f4ebdc779e461451cd89654c,0xb2e417e51ef1a48c60ef4a9508966e6b93260395,0.01
0x28fe947fa52761dca2d9d6ed79d84e08787cfaf3d19b584b44b891710183ca0a,22766631,0x4560f96f6bd2f1c26bdf0139f42549677323c7cc,0x1930480a9f6b402174828d939f85d10307c1b761,0.01
0xc073a03879ad7db7499088a050e05bbec54ce55ce1c146a407b0c93e089df3c8,22766631,0x1f9ad3e7038e14f4883a8b766f79cae8a245fc54,0x1c0487ea1c2e5bf74faf6037c8dba25c260a9239,0.01
0xb77257518185f9c862d804592b05de15b2c7826c59122c7ede0024679665e78a,22766631,0xd462c16b68b622c45bd23c3b65907b1d94369841,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0xd3d89aec11c594e13f4a057efc59b12bed7395a607ba101d843af394825b934d,22766631,0x6a04585bacdd6ee9b91f4e729046d6e27676aee7,0xdcb2967220b3318aff67d550f251689c9ffdc76c,0.01
0xe53037b4e0f2b4f22d3c84643feda8d2e19ccbc7f37e1bd02b4d236113ffe36d,22766631,0x3b06011ab66852d9e1a5afc9adbca7580d3c78c0,0x36d915ca3886a64ff021b3e04b35620c06254cc8,0.01
0x6f89a22319d0880d79f6f966ca4cd081c61d7942e83d24494602f9c673d98265,22766631,0x790a3cb3db6f30fb380f8484ad1172d6cbc1547f,0x7032d2f65a8f43bbd21ca2613d8ef88b0d6ce7c2,0.01
0xd5291bdb43ff68be756a4ceb77c34635c690a05f5ef2eddf64685528816e40c3,22766631,0x3d56f147444964d86d4717bee30fe9bf89f7e868,0x1aaf4590a0fd6caabfb8b75224c774b92715e9ca,0.01
0x82217131f51a082df2b0b60963a18b5108f60d32438cbf0a65e7efff932e51af,22766631,0xbf67694066680843e73b85335d6c117f8f961497,0x883550bd07d00c3a713ae0e1860eacfe690f0e17,0.01
0x8ba8dfc8dff6ae0a965db294ebc61b2abbd03ce269c4a1cd062f24c49bf362cc,22766631,0xd8a58ffdd90d1f9af08575334194013341c671a1,0xba7141e20758f6c7b92d21027ce410dc05f18f70,0.01
0xc7a433a15a512f6aa5c1eec4c7ef26d61d6f51a290d1e2b0cb37ef3e43fcbe37,22766631,0x387d758ff7c1132f5314e2bf142b0285eb3d4893,0xae595e807ccaddf86588562431020cdbc21edba9,0.01
0xbbf6f1439662382a4f627ddbd12ade450049139d22f0218e5615e67be83307c0,22766631,0x73f3981eba6123c30dbc12742a6786b414d12ab0,0x49fb4d2f59fc4e432362a93854f7390f82d6263d,0.01
0xb434728f070e14502018fc4e213cffbf324bc6a1dbd6eb37de0b1bb84dbe2c6f,22766631,0x2bec614acccc6627b967d95d76fcf1ccdc8eedec,0x827eb00bbcb6587b66efaa79da4b0c878b0ab10e,0.01
0x18f1b6e15102f3597f126267802497eade1f6b99499e67f270aff0d42db75fb4,22766631,0xc73495d8ec86c091078d8b99043baccff333c26f,0x2540f1eb6995f377c92dca8d2b95cc8e13c43fb9,0.01
0xdbdfe4f168f9f4202de910222b443ba20c921e4a1d23513ea6da2dfc36952e48,22766631,0x9af6edb9c645340fff6b7613ec370fd5a3df5bfa,0x5ef3dd7f295c10292b25443f4cdbbb2bcbde7cec,0.01
0x383bb3a410a7bc277995918a6e96f97ed933e15eae26ca3a470ac151d69c8799,22766631,0x2b598b6cf95674e32fc8165d392cbd9d3454343d,0x43eb3548920acc500a6f1594fa94513524a471f8,0.01
0x68ddede7126fd4c55448e148f86a36db785d231728e24046fb652d1793d821a6,22766631,0x53300c6324c747b2dbc4cea1ade34f21c05f6610,0x4851fb74dfd6fdf0ac0d354e33307ce88d6b70dd,0.01
0x706c37e43acd2db15844d5d7e3f081863bae802614390b156f8ed54b688a56f2,22766631,0x8b419572c0117b34754185ae6093842976af61ca,0xa41d5e726ad402114febb1cf5191f28e6178b9ea,0.01
0x5083d44fa3c07e03bab96a4d3687dcf482fcf7964180bfacf3de79f2d111bc56,22766631,0x75c7dd80715db062302224b5ff67d96786fbf05c,0x1a2b8e63cd4fd7e84ec8d1e6a116d61bc1164951,0.01
0x3f5b2640faee0c9ee91ce9735a3978082e174be54cbf58b332084c1737904089,22766631,0x6574576485441f54fbf75803c132913459613707,0x868d87e5dd03e74c6d375977554d67078a8dfb31,0.01
0xb96ecda4cfed48c8a3de2a26b326554ab905e1b68afdf7cee51a206b79cea3a8,22766631,0x5d55e9709649de91c1249bfd60ea63ef5d24ef2a,0xa1330a02ca27243f41a7b0eab99596df7341731a,0.01
0x7bf93976c5b6f5cfd59beddcfd493e8a8758888e67e9766230e5ee08a4fb1859,22766631,0x8a6af2dbe10b99c4cebd78ac3ae0a98516e0da73,0x1a2b8e63cd4fd7e84ec8d1e6a116d61bc1164951,0.01
0x5587cccba63aac87098d139e0bd72dba941573262bc3000c698a1e13b594cf5a,22766631,0x23fd63f09abef39c3edf27a65a1c976dd6418390,0x0ffda677d8b24e559123cf45cec78e1e5dec3e01,0.01
0x54c33f1b630fe7516416815c3772278df2fddce4f676f91f9ffdd2c5266aefc2,22766631,0xebbe42228fbb37a85c92f080b85b95c8b4ed5eb1,0x29508e90af4823c5a22c6f5306dc179feac00cd3,0.01
0x39ada46b7e6e72d53bff6d08840236906d9cd38d9a23a41a4f3157b2da5c5110,22766631,0x1a2ec1ed87cce5a3fc088f4879767342a6f3a451,0x5070716d4acaccb00ded116dc7e62ac336afd5d3,0.01
0xdf08e4e56f8962cf5d30cc50e0998c7255ae75592a6527600628b17dc9e349de,22766631,0x196f7d1c584ad9932c59e1dc1e9a3cbb1cdf0bd8,0x4fb429f05f3c8b51ea967721cac848399ca93879,0.01
